,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Msn,week_year,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
2561,500,60,123.6666667,229.98,114.1666667,240.6466667,128.3466667,211.3733333,123.8666667,215.1866667,114.4,264.1366667,43.24666667,342.8933333,116.9266667,188.3,127.344,224.379,115.2,222.5733333,34,4508.9,516,29,184,20.7,36000,17,0,0,1,0,0,0,0
2562,290,20,123.6,230.3066667,117.4533333,231.9133333,128.34,217.2933333,124.39,223.285,114.2333333,259.2033333,44.57671429,349.5722619,117,186.4118182,126.9535714,222.62,115.2,215.6333333,41.55,4510.6,469,41,212.5,19.8,39600,17,0,0,1,0,0,0,0
2563,390,0,123.8333333,223.43,120.13,221.305,128.615,217.4541667,124.3004545,217.5412121,114.5666667,253.18,55.10823232,208.139697,117.915,181.732938,126.7333333,219.9466667,115.2,210.9416667,41.15,4512.75,452,50.5,164,16.6,43200,17,0,0,1,0,0,0,0
2564,580,0,124.57,219.65,121.35,213.64,128.78,213.5233333,124.62,213.09,114.55,248.84,55.67666667,136.3433333,119.086,175.2886667,127.2833333,215.2311111,115.41,206.59,45.75,4514.8,425.5,46.5,187.5,16.25,46800,17,0,0,1,0,0,0,0
2565,440,0,125.4133333,214.9966667,121.43,208.1166667,128.18,210.1466667,124.47,208.81,114.4666667,245.04,58.93333333,100.6066667,119.9266667,169.78,129.4566667,217.18,115.74,202.6733333,46.8,4517.2,405.5,36,240,13.05,50400,17,0,0,1,0,0,0,0
2566,570,0,125.9633333,210.8775,120.4233333,206.1,127.74,207.16,123.9666667,206.0733333,114.6,241.58,58.20666667,90.015,120,167.7666667,131.4333333,218.7933333,115.53,199.9033333,51.55,4518.6,389.5,36,240,13.75,54000,17,0,0,1,0,0,0,0
2567,570,0,125.6333333,208.38,118.1341667,207.6683333,127.4933333,204.9891667,123.1363636,202.8545455,114.2,239.6,42.78233868,188.8302531,119.3257143,168.7025595,134.7187879,220.2098485,115.2,196.1941667,52.2,4519.6,384.5,38.5,240,13.2,57600,17,0,0,1,0,0,0,0
2568,610,0,125.8533333,209.8466667,116.7,210.44,126.7333333,204.1066667,122.3175,201.0008333,114,239.4666667,38.03857143,237.7825281,118.6685588,169.8276885,136.125,223.1035714,115.1333333,196.0666667,43.05,4521.75,392,32,240,6,61200,17,0,0,1,0,0,0,0
2569,980,10,128.7916667,228.0116667,118.3066667,215.7133333,128.2333333,207.52,121.74,205.5446667,114.1666667,248.1166667,36.6775,243.2533333,118.0666667,170.45,136.395,235.8,114.6,196.5333333,45.25,4523.8,373,18,240,4.05,64800,17,0,0,1,0,0,0,0
2570,620,0,132.25,213.9966667,120.6516667,218.1433333,130.0483333,207.8325,121.74,211.0466667,119.8833333,417.5366667,30.74,257.7366667,117.6333333,172.1366667,136.35,232.4433333,114.5333333,200.8666667,41.8,4525.2,411,15.5,240,8.45,68400,17,0,0,1,0,0,0,0
2571,650,0,133.38,208.32,120.5633333,216.4366667,130.74,205.65,121.74,212.2166667,120.1733333,516.78,17.64666667,272.26,117.275,172.4025,136.59,230.74,114.1,199.37,27.1,4525.7,491.5,9.5,240,9.95,72000,17,0,0,1,0,0,0,0
2572,390,90,132.9666667,208.4766667,118.5366667,220.16,129.58,205.8433333,121.5933333,213.3,121.78,499.9133333,9.54,287.5533333,117.0666667,173.9133333,136.8733333,231.7633333,113.9266667,200.4966667,21.2,4527.15,513.5,6,240,8.1,75600,17,0,0,1,0,0,0,0
2573,430,80,131.4933333,211.3066667,115.8083333,223.575,128.2066667,207.4841667,122.5233333,217.5933333,118.6733333,447.5516667,6.52,299.1933333,117.1333333,176.5666667,136.3066667,239.9733333,113.6608333,205.6816667,17.8,4529.2,517.5,6,240,5.25,79200,17,0,0,1,0,0,0,0
2574,400,80,130.12,212.38,113.1733333,224.7333333,128.0733333,208.98,123.4333333,217.1133333,117.4333333,406.3566667,3.866666667,302.7066667,117,177.9333333,134.6333333,249.58,113.34,210.1733333,11.75,4530.6,540.5,6,207.5,2.95,82800,17,0,0,1,0,0,0,0
2575,280,50,128.7066667,213.3133333,110.9066667,225.5066667,128.4133333,209.3933333,123.6,215.12,116.35,378.3733333,1.525,304.405,117,178.2,133.88,257.6533333,113.34,213.18,4.95,4530.85,560.5,8.5,144.5,-0.55,0,17,0,0,0,1,0,0,0
2576,310,10,127.3766667,214.3733333,108.82,227.715,128.0733333,209.5133333,123.06,211.58,115.53,356.4866667,-0.166666667,307.7733333,116.8166667,178.0333333,133.0333333,256.3,113.34,216.2308333,2.05,4531.45,569,12,122.5,-2.25,3600,17,0,0,0,1,0,0,0
2577,320,10,126.3666667,213.2366667,107.0766667,229.6266667,129.03,210.4866667,121.9616667,209.2391667,115,343.6941667,-1.133333333,312.565,116.34,177.6,132.4333333,250.8033333,113.34,219.6433333,1.65,4532.05,573.5,12,128.5,-2.2,7200,17,0,0,0,1,0,0,0
2578,240,0,125.3833333,212.29,105.6966667,230.9233333,129.0666667,211.2,120.9966667,207.2066667,114.6,335.52,-1.6,314.8266667,116.34,177.5333333,131.7433333,247.6166667,113.34,223.5433333,-0.4,4532.4,575,14.5,239.5,-3.85,10800,17,0,0,0,1,0,0,0
2579,310,0,124.5933333,211.2166667,104.34,231.9825,129,211.97,120.1966667,205.41,113.9266667,328.3733333,-3.666666667,311.1733333,115.8066667,177.0666667,131.0233333,245.3783333,113.34,226.8516667,-0.8,4532.4,577,15.5,280,-3.95,14400,17,0,0,0,1,0,0,0
2580,680,20,124.2,213.3666667,103.0533333,236.3666667,128.4333333,210.78,119.38,204.1766667,113.34,322.4708333,-5.433333333,308.0866667,115.74,176.6333333,130.44,243.5133333,113.34,229.1133333,-0.9,4532.4,572.5,9.5,233.5,-4.85,18000,17,0,0,0,1,0,0,0
2581,410,0,123.7333333,214.8266667,102.6,241.1866667,127.1866667,207.1733333,118.74,204.7758333,112.9733333,316.5066667,-3.6,315.28,115.41,175.9733333,129.9333333,243.7733333,113.34,227.5866667,-2.75,4532.65,578.5,8.5,381.5,-5.85,21600,17,0,0,0,1,0,0,0
2582,970,0,123.5083333,214.5366667,104.005,241.9333333,126.3333333,206.2266667,118.74,208.4866667,112.71,312.28,4.793333333,326.4233333,115.26,176.2166667,128.7733333,233.7725,113.01,220.945,3.6,4533.75,572,12,275.5,-0.55,25200,17,0,0,0,1,0,0,0
2583,450,0,123.5666667,217.95,117.35,226.9033333,128.4633333,206.8116667,120.1733333,212.9,112.59,304.1383333,31.68,344.9116667,114.9666667,177.1333333,127.4766667,227.7866667,114.3666667,213.5133333,19.25,4535.55,533,12,149.5,8.9,28800,17,0,0,0,1,0,0,0
2584,400,50,124.1666667,216.3033333,130.4533333,204.1633333,129.1966667,207.6866667,123.5525,218.1658333,112.32,288.1133333,52.17333333,296.12,114.6,176.64,126.3666667,222.95,114.6,207.9366667,32.15,4537.35,485.5,12,201.5,14.3,32400,17,0,0,0,1,0,0,0
2585,470,70,124.59,215.3091667,132.8533333,195.1066667,128.5233333,208.8733333,126.4866667,217.0133333,112.26,277.04,64.76666667,149.8333333,114.6,174.64,125.5966667,219.7833333,114.55,203.815,38.125,4538.15,451.75,14.5,240,13.75,36000,17,0,0,0,1,0,0,0
2586,340,30,124.74,211.98,131.4908333,191.0891667,129,210,127.2566667,211.01,112.2,268.735,53.28,164.4533333,114.6,172.5133333,124.7033333,216.7891667,114.2,199.22,43.225,4537.55,412.75,20.5,240,10.75,39600,17,0,0,0,1,0,0,0
2587,240,0,124.32,210.36,127.5866667,194.3066667,129,209.6,126.1666667,206.945,112.2,263.14,49.36666667,274.7266667,114.9233333,177.155,124.1333333,218.0533333,114,199.98,39.2,4537.95,417.5,24,240,7.5,43200,17,0,0,0,1,0,0,0
2588,330,0,124.74,210.0225,125.98,198.32,128.4866667,209.3133333,125.4133333,206.8,112.2,259.8433333,56.71666667,226.88,115.7733333,179.92,123.6666667,219.4333333,113.9266667,202.1,34.025,4538.625,449.75,22.75,240,8.65,46800,17,0,0,0,1,0,0,0
2589,300,0,124.74,210.5233333,123.5033333,200.7333333,129,209.8666667,124.62,206.2533333,112.1416667,257.655,58.27166667,163.79,116.2733333,181.06,123.0666667,220.1833333,113.4683333,203.1533333,45.125,4537.725,434.75,19.75,240,16.45,50400,17,0,0,0,1,0,0,0
2590,380,0,125.2766667,212.9733333,121.6933333,202.1333333,129,209.5233333,124.2,203.645,112.2,254.9133333,60.90666667,68.45333333,117.435,175.75,123.7566667,219.7733333,113.34,198.6833333,49.1,4537.7,426,25.5,210,18.75,54000,17,0,0,0,1,0,0,0
2591,1120,0,126.0333333,208.9733333,121.0633333,197.7633333,128.8533333,208.7666667,124.0333333,201.23,112.7466667,250.8466667,70.48666667,10.86,118.94,166.44,126.1466667,218.5,113.3066667,191.6633333,50.6,4537.65,386,28.5,198,11.6,57600,17,0,0,0,1,0,0,0
2592,1610,0,126.6666667,202.38,120.2333333,190.62,129.0666667,206.835,123.5,194.3366667,114.2025,244.7633333,69.23166667,6,119.34,155.0333333,129.4786667,210.8006667,112.8066667,182.07,58.85,4536.6,307.5,20.5,240,1,61200,17,0,0,0,1,0,0,0
2593,2350,0,126.8666667,201.3,119.42,190.1666667,136.5733333,224.7133333,123.0666667,191.845,115.47,238.2766667,64.41,6,118.99,148.295,130.8733333,206.0333333,112.74,177.1,59.85,4536.85,263.5,26.5,240,-11,64800,17,0,0,0,1,0,0,0
2594,720,0,126.8666667,201.5866667,118.1866667,193.9733333,142.3133333,222.6466667,122.56,188.9066667,115.2,234.2666667,60.28833333,6,118.3166667,144.7633333,131.6333333,205.7666667,112.74,175.3133333,57.05,4537.2,251,25,240,-17.75,68400,17,0,0,0,1,0,0,0
2595,630,0,126.4333333,198.0866667,116.13,198.5166667,138.7483333,212.405,122.0066667,188.5666667,114.6333333,231.4833333,36.45333333,23.19333333,117.2333333,147.8833333,132.66,204.9666667,112.26,176.925,46.35,4537.2,313,15.5,240,-11.15,72000,17,0,0,0,1,0,0,0
2596,330,10,125.9633333,200.29,113.91,203.1266667,136.41,209.5266667,121.38,189.7933333,114.2,232.5066667,23.31333333,68.97333333,116.56,155.18,134.0066667,211.3566667,112.2,182.54,31.05,4537.2,412.5,12,240,-1.15,75600,17,0,0,0,1,0,0,0
2597,310,0,125.1066667,201.36,111.52,208.2333333,135.6,210.27,120.8333333,190.64,113.6333333,237.1133333,17.62833333,119.175,116.34,160.98,133.21,223.71,112.1333333,195.51,22.55,4536.95,456.5,14.5,240,-0.4,79200,17,0,0,0,1,0,0,0
2598,310,0,124.47,202.1966667,109.3433333,213.47,135.1666667,210.87,120.0333333,192.9433333,113.34,240.9133333,20.55,174.9833333,116.14,165.1,131.67,231.5266667,112.2,207,18.58333333,4535.933333,475.6666667,18.83333333,240,-0.966666667,82800,17,0,0,0,1,0,0,0
2599,250,0,123.5333333,203.3133333,107.7733333,217.52,134.4266667,211.0533333,119.5966667,194.3166667,112.9816667,242.9666667,21.63666667,184.0066667,115.74,167.8233333,130.7133333,240.035,112.38,216.0533333,19.98333333,4534.333333,479.6666667,20.83333333,240,1.033333333,0,17,0,0,0,0,1,0,0
2600,320,0,122.7066667,204.5533333,106.6333333,219.8333333,134.0066667,211.2,119.0733333,194.9333333,112.71,244.6766667,16.365,196.0616667,115.71,169.47,130.1933333,243.38,112.74,221.7666667,21.38333333,4532.733333,483.6666667,22.83333333,240,3.033333333,3600,17,0,0,0,0,1,0,0
2601,320,0,122.0733333,204.98,105.4,221.5666667,133.74,211.2,118.68,195.42,112.65,246.11,16,212.58,115.26,169.9066667,129.3333333,240.6866667,112.74,225.825,24.2,4530.8,463.5,26.5,240,2.2,7200,17,0,0,0,0,1,0,0
2602,260,0,121.65,205.65,104.4966667,223.4516667,133.65,211.09,118.26,196.44,112.23,247.33,20.05333333,214.2333333,115.2,170.7433333,128.835,241.1133333,112.74,230.34,27.75,4528.65,437,30,240,0.9,10800,17,0,0,0,0,1,0,0
2603,280,0,121.1333333,206.07,103.8066667,224.9166667,133.1,210.5166667,117.7,196.9966667,112.2,248.3266667,22.24,217.3816667,114.9333333,172,128.2733333,240.7066667,112.74,232.9933333,28.925,4527.225,445.25,31.25,240,3.375,14400,17,0,0,0,0,1,0,0
2604,320,0,120.6,206.8,103.29,226.1066667,132.5666667,211.1633333,117.3666667,197.99,111.6666667,248.5333333,24.73333333,219.9433333,114.6,172.82,127.6833333,240.5066667,112.74,233.4,29.225,4526.325,448.25,34.25,240,4.275,18000,17,0,0,0,0,1,0,0
2605,480,0,120.4,212.0608333,103.32,230.5,130.9083333,207.1416667,117,200.3291667,111.6,247.3116667,33.86166667,210.0807143,114.2666667,173.5666667,127.0333333,238.33,112.74,233.0533333,31.9,4525.55,447.5,36,240,6.8,21600,17,0,0,0,0,1,0,0
2606,2170,10,120.6666667,216.5733333,104.7733333,233.64,133.5066667,219.4333333,117,204.395,111.8,242.73,44.60166667,184.7219444,113.8716667,175.5716667,125.9133333,229.3797222,112.44,224.4466667,37.65,4525.45,449,38.5,240,12.6,25200,17,0,0,0,0,1,0,0
2607,660,0,120.9266667,223.1533333,106,236.9066667,139.6466667,221.5666667,117.2027778,207.295,111.6,242.5466667,50.41,166.7433333,113.8166667,178.5355556,124.9333333,225.5933333,112.0666667,218.64,42.05,4526.55,456,42,240,18.05,28800,17,0,0,0,0,1,0,0
2608,330,0,121.2,223.7716667,107.1108333,239.015,136.1566667,206.3016667,117,207.8333333,111.725,244.2466667,52.97333333,171.35,113.45,181.7466667,124.26,224.4,111.8333333,215.9166667,43.3,4527.85,466,39.5,240,21.3,32400,17,0,0,0,0,1,0,0
2609,230,0,121.2,221.4333333,108.1333333,236.3533333,133.7,204.18,117,209.3241667,111.6,242.5333333,53.91333333,198.9866667,113.5141667,186.5075,123.7333333,225.1366667,111.6,215.4666667,43.6,4529.2,487.5,33.5,190,25.4,36000,17,0,0,0,0,1,0,0
2610,1720,0,120.9,223.3533333,109.05,237.42,131.8,205.9033333,117,212.97,111.7333333,242.5933333,59.64666667,215.3733333,113.7066667,192.7133333,123.1,228.0733333,111.6,218.08,44,4531.1,520.5,27.5,142.5,31.2,39600,17,0,0,0,0,1,0,0
2611,1180,0,121.7766667,228.8991667,111.75,237.1891667,138.87,225.0083333,117,215.7833333,112.1333333,244.2808333,57.01833333,219.9191667,114,195.12,122.9266667,229.35,111.6,219.9525,46.35,4531.3,537,24,201.5,36.4,43200,17,0,0,0,0,1,0,0
2612,1100,0,125.1133333,229.6466667,117.4933333,233.2533333,140.3533333,215.3866667,117.2,223.2425,112.41,247.6733333,63.08333333,246.37,114,197.8816667,122.45,230.4166667,111.6,221.2466667,48.85,4531.35,521,21.5,240,36.05,46800,17,0,0,0,0,1,0,0
2613,1210,0,128.9733333,234.1133333,120.6466667,227.98,145.04,222.6466667,117.8,227.4466667,112.74,249.7666667,56.21666667,230.94,114.1666667,197.2466667,122.2733333,230.3866667,111.6,221.0266667,46.25,4533.4,493,25.5,240,28.6,50400,17,0,0,0,0,1,0,0
2614,330,0,131.8066667,229.4008333,123.8041667,224.6175,145.7866667,213.4466667,117.6,224.1,113.1066667,251.2133333,63.44083333,239.4858333,114.6,199.8066667,122.0733333,231.1933333,111.6,221.2666667,47,4535.05,474,28.5,212.5,26.1,54000,17,0,0,0,0,1,0,0
2615,470,0,133.13,226.18,125.67,222.54,141.2975,209.6833333,117.9333333,228.7333333,113.78,252.18,71.38,185.1066667,115.0333333,203.1133333,122.9741667,238.5816667,111.9666667,223.83,47.6,4534.9,518.5,20.5,201.5,34.65,57600,17,0,0,0,0,1,0,0
2616,1130,20,134.4633333,223.88,126.9666667,221.1933333,139.59,210.6833333,118.7433333,233.62,114.3333333,254.0533333,73.90666667,135.3266667,115.2,203.1066667,126.5466667,244.0766667,112.29,225.51,52.65,4533.7,499.5,24,240,36.05,61200,17,0,0,0,0,1,0,0
2617,930,20,136.8966667,231.8816667,127.29,226.2,138.7666667,213.26,119.9166667,239.31,114.6,258.1066667,62.07266667,180.984,115.2,205.3233333,128.3066667,244.475,112.74,225.9525,56.05,4533,470.5,24,240,34.35,64800,17,0,0,0,0,1,0,0
2618,690,10,139.4333333,222.44,128.5,226.3133333,137.7583333,214.96,121.3766667,241.4433333,114.6,261.39,51.3775,213.8558333,115.2,205.74,130.7166667,245.0366667,112.74,226.4533333,52.65,4533,486.5,24,240,34.15,68400,17,0,0,0,0,1,0,0
2619,650,0,140.34,219.8933333,128.8533333,226.8266667,136.7466667,215.9866667,120.7333333,234.64,114.9,261.42,44.75,241.42,115.2,205.47,132.23,246.2633333,112.74,225.9066667,45.4,4533.75,514,21.5,240,31.9,72000,17,0,0,0,0,1,0,0
2620,400,20,140.0733333,218.6666667,127.1,227.9333333,135.8,217.1733333,119.8466667,230.5666667,115.2,260.8666667,42.98,265.4658333,115.2,205.38,133.1333333,251.2333333,112.84,226.9708333,41.85,4536.05,533,18,240,31.2,75600,17,0,0,0,0,1,0,0
2621,300,0,138.6083333,218.4333333,124.06,229.9466667,135.6,217.74,119.14,229.9433333,115.2,260.675,42.42,291.3133333,115.2,204.98,131.98,261.36,113.34,232.5133333,41.05,4537.8,547.5,18,240,32.7,79200,17,0,0,0,0,1,0,0
2622,330,0,136.9933333,219.45,121.7,233.08,135.7666667,217.9233333,118.65,229.71,115.2,260.4,42.61333333,306.0333333,115.2,205.1866667,130.8733333,275.4066667,113.5966667,235.0466667,41.65,4538.05,563,15.5,197.5,36.05,82800,17,0,0,0,0,1,0,0
2623,310,0,135.3633333,220.0333333,119.67,235.47,136.8166667,219.48,118.1666667,229.71,115,260.4,41.03,311.3283333,115.2,205.62,130.23,283.9466667,113.9266667,238.3408333,41,4538.9,572.5,12,143,37.05,0,17,0,0,0,0,0,1,0
2624,260,0,133.7266667,221.29,118.09,237.03,137.8166667,220.8933333,117.6,229.0166667,114.7083333,260.4,38.30666667,310.83,115.2,205.0533333,129.9666667,282.51,114,241.3733333,39.1,4540.35,573.5,12,187.5,35.25,3600,17,0,0,0,0,0,1,0
2625,270,0,132.12,221.9333333,116.6333333,238.0266667,137.4225,221.8,117.2666667,228.3,114.6,260.3633333,35.31333333,312.17,115.2,204.05,129.6,278.7266667,114.5333333,244.1,36.65,4541.4,572.5,12,197.5,32.7,7200,17,0,0,0,0,0,1,0
2626,310,0,130.9466667,222.6866667,115.1866667,239.3866667,137.34,222.54,116.9266667,227.66,114.6,259.96,33.08,313.9133333,115.2,203.29,129.1333333,274.5733333,114.6,245.1666667,32.7,4541.65,578.5,12,153,29.35,10800,17,0,0,0,0,0,1,0
2627,310,0,129.9833333,222.9616667,113.81,240.53,137.34,222.9066667,116.34,226.38,114.475,259.5225,30.76666667,314.3866667,115.2,202.41,128.78,271.16,114.6,246.15,30.35,4542.5,577,9.5,201.5,26.85,14400,17,0,0,0,0,0,1,0
2628,330,0,129.2333333,222.6133333,112.5033333,241.7266667,137.34,223.2,116.24,225.9433333,114.6,259.2,29.66666667,317.18,115.0666667,201.65,128.2066667,268.6466667,114.6,246.87,29.5,4543.45,572.5,6,240,25.55,18000,17,0,0,0,0,0,1,0
2629,240,0,128.7433333,222.76,111.8333333,243.02,137.04,222.98,115.74,225.54,114.5333333,259.1266667,32.54333333,323.5716667,114.6666667,201.54,127.74,267.54,114.8333333,247.35,28.8,4544.55,578.5,6,240,25.45,21600,17,0,0,0,0,0,1,0
2630,370,0,128.2066667,224.1466667,112.71,243.2,136.49,222.16,115.68,226.65,114.4,258.8225,40.67,329.54,114.6666667,201.7466667,127.65,267.4533333,115.2,248.3,30.3,4546.85,577,6,240,26.55,25200,17,0,0,0,0,0,1,0
2631,1960,10,128.34,228.9,115.1266667,240.9666667,135.7333333,219.285,116.08,233.9733333,115.2866667,255.4633333,52.43666667,303.1416667,114.6,203.1433333,127.1333333,262.45,115.2,244.1733333,34.4,4549.6,552.5,6,240,27.1,28800,17,0,0,0,0,0,1,0
2632,1510,0,127.94,226.5,119.1533333,232.6466667,136.2,219.54,117.92,236.52,115.1333333,255.9833333,66.03333333,182.8533333,114.6333333,202.53,127.6633333,261.105,116.1466667,245.9933333,39.45,4551.75,515.5,6,240,26.15,32400,17,0,0,0,0,0,1,0
2633,2870,10,128.34,227.06,121.1333333,229.6766667,138.98,230.7533333,119.5666667,235.24,115.2,255.36,70.58,107.3133333,115.0666667,201.44,129.1933333,251.9066667,116.6333333,246.7,44.85,4553.55,485.5,6,240,26.05,36000,17,0,0,0,0,0,1,0
2634,940,10,128.67,225.61,121.98,226.6266667,147.4133333,241.335,120.425,232.0941667,115.2,254.64,78.24,77.30666667,115.26,200.8666667,129.2,239.5066667,116.8166667,242.9833333,49.75,4554.85,458,6,207.5,26.15,39600,17,0,0,0,0,0,1,0
2635,2020,0,129.0333333,225.2733333,123.0466667,221.3633333,147.2333333,228.45,120.2333333,227.1433333,123.0333333,417.9066667,79.01833333,13.44833333,115.74,195.72,129.9425,235.1825,116.6333333,238.5733333,54.2,4555.7,429,6,194.5,24.55,43200,17,0,0,0,0,0,1,0
2636,1030,10,130.0633333,222.31,124.8533333,218.06,152.82,233.1533333,120.0666667,225.3166667,120.9933333,481.3866667,78.01333333,6.193333333,116.34,188.78,133.0733333,238.1066667,116.615,234.8033333,59.5,4556.4,395.5,11,195,22.55,46800,17,0,0,0,0,0,1,0
2637,570,10,131.0066667,214.3325,126.725,211.1141667,150.5433333,220.8733333,120.5,225.2583333,118.9,391.1883333,78.19666667,6,116.8533333,184.42,135.63,231.8033333,116.8533333,231.12,63,4556.9,368,23,177,19.95,50400,17,0,0,0,0,0,1,0
2638,1090,10,131.34,211.8333333,126.8,205.9066667,146.0475,209.6691667,120.6666667,221.9733333,118.1333333,330.31,77.98666667,6,117.4333333,180.7233333,136.29,228.0866667,116.56,230.0333333,63.5,4558.35,361.5,32.5,240,18.8,54000,17,0,0,0,0,0,1,0
2639,1920,10,131.4866667,235.3066667,126.2666667,224.9133333,142.9066667,207.8466667,121.0666667,225.26,118.2,304.7466667,73.3,18.18666667,117.8666667,181.6766667,136.74,227.5333333,116.7433333,228.3166667,63.7,4559.65,377,36,240,22.6,57600,17,0,0,0,0,0,1,0
2640,1590,0,132.2,251.5216667,124.95,247.9566667,143.64,222.5666667,121.53,236.4675,118.2,304.8033333,69.30666667,21.82666667,118.1375,184.1004167,136.74,227.9133333,116.7066667,227.12,61,4561.5,391.5,36,240,23.25,61200,17,0,0,0,0,0,1,0
2641,420,10,131.5966667,241.8766667,123.2166667,242.0066667,145.06,222.9766667,121.2,228.2766667,118.62,304.7066667,66.81833333,18.96166667,118.2,185.5666667,136.56,224.78,116.56,226.2533333,57.95,4564.6,402,36,240,22.2,64800,17,0,0,0,0,0,1,0
2642,360,10,131.04,237.08,121.0133333,241.6933333,143.0266667,218.8366667,120.7,224.08,118.74,301.52,64.28333333,32.33333333,118.2,186.7333333,135.9166667,223.2566667,116.34,225.4933333,56.85,4567.25,402,36,240,21.7,68400,17,0,0,0,0,0,1,0
2643,430,0,130.0633333,233.5583333,118.1266667,242.0333333,140.77,216.7666667,120.0333333,225.8033333,118.26,297.9183333,48.23666667,72.32,117.7333333,187.2533333,135.3666667,221.99,115.8733333,223.84,52.05,4570.5,407,33.5,240,18.25,72000,17,0,0,0,0,0,1,0
2644,420,0,129.06,230.84,115.3066667,242.66,139.6825,215.95,119.4866667,229.9133333,117.8333333,294.8066667,37.02583333,144.3491667,117.6,187.9066667,134.89,221.29,115.44,222.8333333,43.8,4573.85,429,27.5,240,14.65,75600,17,0,0,0,0,0,1,0
2645,440,10,128.0733333,229.1,113.0333333,244.5733333,139.38,215.9866667,119.2733333,230.5333333,117.6,291.5133333,32.10666667,196.7066667,117.4333333,188.5966667,134.34,221.1,115.0833333,222.2766667,36.6,4577.35,467.5,21.5,240,15,79200,17,0,0,0,0,0,1,0
2646,250,0,127.44,230.18,111.43,248.2233333,139.38,217.8133333,118.74,228.155,117.1,284.445,28.99666667,222.775,117,189.0333333,134.08,234.04,115.1666667,227.4633333,29.65,4580.8,502,15.5,240,14.25,82800,17,0,0,0,0,0,1,0
2647,310,0,126.75,228.5825,109.8833333,248.99,139.1333333,218.8666667,118.1966667,225.3833333,117,283.5,28.03666667,245.1133333,117,189.6666667,133.1333333,246.12,114.8666667,230.8133333,25.55,4582.45,521,14.5,212.5,13.45,0,17,0,0,0,0,0,0,1
2648,330,0,125.7433333,227.5,108.7333333,249.51,139.2,219.3,117.5666667,223.53,116.4866667,281.7866667,23.82,256.9933333,116.56,189.3333333,132.6,253.78,114.6,235.8833333,23.95,4583.55,533,18,166.5,13.55,3600,17,0,0,0,0,0,0,1
2649,290,0,124.9066667,226.7133333,107.7433333,249.15,139.2,219.5466667,117,222.27,116.34,280.2933333,18.42666667,282.875,116.34,189,132,254.6433333,114.6,241.0533333,21.7,4584.35,545,18,151,13.45,7200,17,0,0,0,0,0,0,1
2650,250,0,124.23,226.2525,106.5,249.64,138.9666667,219.9066667,116.4133333,220.9533333,115.9233333,278.5258333,15.97333333,293.7866667,116.3066667,189,131.35,253.1666667,114.6,245.0533333,19.75,4584.75,554.5,15.5,136.5,13.05,10800,17,0,0,0,0,0,0,1
2651,320,0,123.7333333,225.6866667,105.5333333,249.7,138.0333333,219.5766667,116.0733333,220.2466667,115.74,276.2866667,14.85333333,305.24,115.8733333,189,130.62,251.35,114.6,247.28,16,4586.3,565.5,12,231,11,14400,17,0,0,0,0,0,0,1
2652,310,0,123.1333333,225.54,104.6333333,250.56,138,219.9066667,115.6875,219.76,115.59,274.2466667,15.25583333,311.755,115.74,189.3,130.23,252.7191667,114.6,248.4333333,12.7,4587.75,573.5,12,378,8.6,18000,17,0,0,0,0,0,0,1
2653,320,0,122.7066667,225.3,104.34,249.9883333,138,219.48,115.23,219.03,115.2,271.9558333,18.24,321.6966667,115.74,189.5333333,129.6,253.34,114.6666667,249.5833333,12.5,4590.05,575,12,373,8.45,21600,17,0,0,0,0,0,0,1
2654,350,0,122.4133333,226.89,105.3966667,252.6133333,136.9933333,217.2,115.29,222.07,115.5,264.7133333,28.6,326.9683333,115.38,189.8666667,129.2666667,253.56,114.9,248.7066667,18.45,4592.55,574.5,12,371,14.45,25200,17,0,0,0,0,0,0,1
2655,510,10,123.1966667,231.8933333,122.66,232.8333333,137.7166667,212.5333333,116.6533333,227.5333333,116.28,251.7133333,49.1,195.2266667,114.8,190.0666667,128.56,248.2466667,116.43,238.3733333,31.8,4594.35,541.5,17,293,22.9,28800,17,0,0,0,0,0,0,1
2656,540,0,124.0566667,231.5283333,137.6866667,215.39,136.58,209.94,119.9733333,224.04,115.8066667,253.2908333,58.25333333,91.64666667,114.6,188.0833333,128.2733333,246.4816667,117.2666667,242.3066667,42.95,4595.65,477.5,29,174,23.15,32400,17,0,0,0,0,0,0,1
2657,380,0,125.28,231.32,143.3733333,209.6466667,134.7766667,206.885,122.6333333,218.4533333,115.74,254.5666667,64.35166667,25.09,114.6,183.5666667,128.5966667,242.4033333,117.6,242.7066667,50.05,4596,414.5,33.5,201.5,18.1,36000,17,0,0,0,0,0,0,1
2658,550,0,126.6,246.1133333,142.88,203.1066667,134.34,209.1066667,124.3133333,216.4333333,115.74,255.8533333,68.14666667,11.74,114.4,180.5666667,130.1766667,235.9433333,117.6,239.63,57.1,4596,407.5,30,240,23.15,39600,17,0,0,0,0,0,0,1
2659,580,0,127.6333333,234.84,140.9558333,199.475,134.34,211.1266667,125.34,214.06,115.9233333,256.3725,72.76444444,6.096666667,114.5333333,177.729,132.8656667,228.2951667,117.5333333,235.9166667,63.1,4595.5,389.5,32.5,240,23.95,43200,17,0,0,0,0,0,0,1
